0,016
-0,00090899999999999998
0,00024499999999999999
-0,00021000000000000001
4,8999999999999998E-05
0,00037100000000000002
-0,00040099999999999999
-0,00024000000000000001
-0,00048000000000000001
-3,1999999999999999E-05
0,00032699999999999998
-4,3999999999999999E-05
0,00025900000000000001
0,00036900000000000002
0,00014799999999999999
0,00013799999999999999
-8,5000000000000006E-05
-0,00047399999999999997
0,000232
-0,00019000000000000001
-0,00031599999999999998
0,00038400000000000001
-0,000107
0,00044799999999999999
0,00028600000000000001
0,000103
-1,9999999999999999E-06
-0,00017699999999999999
0,00019000000000000001
0,00015100000000000001
-0,00034499999999999998
-0,00058299999999999997
-0,00025599999999999999
0,00037599999999999998
-6,7999999999999999E-05
0,00015200000000000001
0,00032200000000000002
-3,0000000000000001E-06
0,00016799999999999999
0,00033399999999999999
-8,2999999999999998E-05
5,3000000000000001E-05
0,00044099999999999999
0,00031799999999999998
0,000146
-0,00012400000000000001
-0,00050100000000000003
-0,00034600000000000001
-0,000348
0,00041599999999999997
0,00011900000000000001
-0,00049399999999999997
-0,00043899999999999999
0,00028699999999999998
0,00034299999999999999
0,000444
0,000144
-0,00027500000000000002
-0,00052499999999999997
2,8E-05
-3,8999999999999999E-05
-0,000214
3,1000000000000001E-05
-0,000232
0,00030299999999999999
0,00018200000000000001
0,00012799999999999999
0,000137
0,00034000000000000002
0,00021900000000000001
-8,3999999999999995E-05
-0,00023800000000000001
-6,0999999999999999E-05
3,4E-05
-2,5999999999999998E-05
-0,000513
0,00039500000000000001
0,00035300000000000002
0,00035599999999999998
0,00039599999999999998
-0,000319
-0,00036400000000000001
-0,00048700000000000002
0,00019100000000000001
0,00024499999999999999
-0,00040400000000000001
5,3999999999999998E-05
0,00033500000000000001
0,00049899999999999999
-2,4000000000000001E-05
0,00031399999999999999
0,000214
-0,00019100000000000001
0,00041199999999999999
0,00038400000000000001
-2,3E-05
-0,000328
0,00014799999999999999
0,00034400000000000001
0,00015799999999999999
-0,00034299999999999999
7,3999999999999996E-05
-6,0000000000000002E-05
0,00027999999999999998
-0,00011400000000000001
-0,000359
-0,00024699999999999999
0,000231
0,00016000000000000001
-0,000428
6,7999999999999999E-05
-0,00049200000000000003
-0,00049100000000000001
0,00028899999999999998
-0,00042000000000000002
7,8999999999999996E-05
-0,00017200000000000001
-4,6999999999999997E-05
0,00019799999999999999
-0,00042900000000000002
0,00024600000000000002
0,00022699999999999999
0,00031199999999999999
0,00035199999999999999
-0,000144
-0,00027500000000000002
0,00050799999999999999
-0,000144
0,00019599999999999999
-4,8000000000000001E-05
-0,00046799999999999999
-6,2000000000000003E-05
-0,000231
-0,000504
-2,5999999999999998E-05
-0,000348
0,00040499999999999998
6,0000000000000002E-05
-0,00030600000000000001
-0,00013799999999999999
0,00033500000000000001
-0,00033199999999999999
-0,00031300000000000002
0,000137
-0,000223
-0,00041300000000000001
-0,00018000000000000001
0,00011400000000000001
-0,00023499999999999999
-0,00031799999999999998
-8,2999999999999998E-05
0,00031799999999999998
-0,00047699999999999999
0,00050000000000000001
6,0000000000000002E-06
0,00043899999999999999
-0,00024000000000000001
-0,00048999999999999998
6,7000000000000002E-05
-0,00013999999999999999
-0,00018599999999999999
7,1000000000000005E-05
-0,00021000000000000001
0,000464
0,000173
0,00031300000000000002
0,00048000000000000001
0,00019799999999999999
-0,00027099999999999997
-0,00041300000000000001
-4,0000000000000003E-05
0,00033799999999999998
9,3999999999999994E-05
-8,6000000000000003E-05
-0,00027900000000000001
0,00030200000000000002
0,00042999999999999999
0,000359
-0,00020799999999999999
0,000241
-0,000144
0,00017200000000000001
0,00018900000000000001
0,00031399999999999999
0,000111
0,00028299999999999999
0,00033700000000000001
0,00021499999999999999
0,00042200000000000001
4,8000000000000001E-05
5,5999999999999999E-05
0,000359
0,000301
-0,00041100000000000002
2,0000000000000002E-05
0,000415
0,00014999999999999999
