-0,000075
-0,002158
0,000581
-0,000498
0,000117
0,000880
-0,000951
-0,000569
-0,001138
-0,000075
0,000776
-0,000105
0,000615
0,000875
0,000351
0,000327
-0,000202
-0,001124
0,000550
-0,000451
-0,000750
0,000910
-0,000253
0,001062
0,000677
0,000244
-0,000005
-0,000419
0,000451
0,000359
-0,000818
-0,001383
-0,000607
0,000893
-0,000161
0,000361
0,000764
-0,000008
0,000399
0,000793
-0,000196
0,000126
0,001047
0,000755
0,000347
-0,000295
-0,001188
-0,000820
-0,000827
0,000988
0,000281
-0,001171
-0,001041
0,000681
0,000813
0,001053
0,000342
-0,000651
-0,001246
0,000067
-0,000092
-0,000507
0,000072
-0,000550
0,000719
0,000432
0,000303
0,000324
0,000806
0,000520
-0,000198
-0,000565
-0,000144
0,000080
-0,000061
-0,001217
0,000937
0,000837
0,000846
0,000940
-0,000756
-0,000864
-0,001155
0,000453
0,000581
-0,000957
0,000129
0,000794
0,001184
-0,000057
-0,001629
0,000508
-0,000458
0,000982
0,000905
-0,000059
-0,000783
0,000342
0,000819
0,000381
-0,000815
0,000167
-0,000144
0,000655
-0,000269
-0,000848
-0,000597
0,000542
0,000381
-0,001018
0,000163
-0,001159
-0,001168
0,000680
-0,000998
0,000177
-0,000413
-0,000099
0,000469
-0,001028
0,000581
0,000542
0,000733
0,000830
-0,000339
-0,000653
0,001199
-0,000347
0,000462
-0,000110
-0,001110
-0,000153
-0,000544
-0,001196
-0,000070
-0,000832
0,000961
0,000140
-0,000728
-0,000329
0,000795
-0,000792
-0,000740
0,000324
-0,000535
-0,000975
-0,000434
0,000265
-0,000555
-0,000763
-0,000201
0,000761
-0,001135
0,001181
0,000016
0,001046
-0,000577
-0,001166
0,000159
-0,000339
-0,000443
0,000169
-0,000502
0,001097
0,000411
0,000743
0,001138
0,000466
-0,000648
-0,000979
-0,000094
0,000804
0,000220
-0,000208
-0,000663
0,000716
0,001018
0,000849
-0,000494
0,000573
-0,000343
0,000408
0,000452
0,000740
0,000259
0,000674
0,000800
0,000506
0,000998
0,000115
0,000129
0,000848
0,000716
-0,000976
0,000050
0,000987
0,000354
-0,001104
0,000596
0,001119
0,000363
0,000769
0,000295
0,000754
0,000671
-0,000409
-0,000655
0,000865
-0,000328
-0,000081
-0,000824
-0,000962
0,000981
-0,000408
-0,000557
0,000949
0,000143
0,000255
0,000017
-0,000449
-0,001099
-0,000915
0,000893
0,000637
0,001226
-0,001114
0,000142
-0,000621
-0,000923
0,000888
0,000436
-0,000585
-0,000694
0,000603
-0,000188
-0,000992
0,000424
0,000555
0,000017
-0,001200
0,001055
0,000215
-0,000098
-0,000121
0,000668
0,000930
-0,000485
-0,001014
0,000864
-0,000741
-0,000856
0,000514
-0,000876
0,000719
-0,000892
-0,000931
-0,000072
-0,000811
0,000795
0,000708
-0,000086
0,000744
0,000369
-0,000358
-0,000159
-0,000192
-0,000550
-0,001068
0,000082
0,000448
-0,000373
-0,000285
-0,001069
0,000862
0,000239
0,000421
-0,000272
-0,000761
0,000961
-0,001193
-0,000072
-0,000758
-0,000468
0,000530
0,000487
0,000287
-0,000728
0,000289
-0,000487
0,001043
0,000484
0,000470
0,000050
-0,000897
0,000836
0,001047
-0,001098
-0,001146
0,000372
-0,001187
0,001091
0,000869
-0,001188
0,000161
0,001103
0,000952
-0,000442
0,001101
0,000000
-0,000764
0,000876
-0,001154
-0,000029
-0,000737
-0,001260
0,000278
-0,000468
-0,000438
0,001032
0,001071
-0,000405
-0,000216
-0,000089
0,001035
0,000949
-0,001104
-0,000068
-0,000680
0,000917
0,000189
-0,000676
-0,000671
0,000678
0,000226
-0,000834
0,000976
0,000043
0,000174
-0,000499
-0,000714
-0,000797
-0,000500
-0,000913
0,000704
-0,000502
0,000457
0,001117
-0,000418
0,000644
-0,000918
-0,000711
-0,000781
0,000773
-0,000537
-0,001053
-0,000719
0,000166
0,000273
-0,000633
-0,001070
-0,000567
-0,000830
-0,000336
0,000847
-0,001363
0,000658
-0,000908
0,000403
0,000883
-0,000123
0,000106
0,000446
-0,000591
-0,000834
-0,000437
0,001062
-0,000828
-0,000633
0,000235
0,000094
-0,000098
0,000190
-0,000158
-0,000449
0,000828
0,000084
0,001196
-0,000516
0,000668
-0,000485
0,000823
-0,000245
0,000977
0,000332
0,001071
-0,000398
0,000238
0,000402
0,000917
0,000220
-0,000756
0,000065
-0,001271
0,000461
0,000196
-0,000106
0,000204
0,000790
0,001053
0,000094
-0,000046
0,000255
-0,000628
-0,000139
-0,000808
0,001030
0,000716
0,000501
-0,000025
0,000269
0,000655
-0,000746
0,000756
-0,000352
-0,000207
0,000899
0,000390
-0,000782
-0,000925
0,000593
-0,000076
-0,000701
0,000245
-0,000188
-0,000839
0,000870
0,000874
-0,000813
0,001041
0,000597
-0,000390
0,000190
-0,000676
0,000750
0,000418
-0,000302
-0,000548
0,000222
0,000414
0,001035
0,000043
0,002155
0,000862
0,000707
-0,000576
-0,000770
0,000549
0,000553
-0,000692
-0,000439
0,001206
0,001463
-0,000536
-0,000853
-0,001020
0,001616
0,001070
-0,001019
-0,000375
0,001441
0,001158
0,000228
-0,001552
0,000169
-0,002477
-0,001930
-0,001172
0,001178
-0,001442
-0,001407
-0,000685
-0,000397
-0,000230
0,000072
0,000421
-0,000707
-0,001138
-0,000598
-0,001406
-0,001966
-0,001173
-0,000212
0,000975
0,000499
0,001247
0,000423
-0,000400
-0,001446
-0,001025
-0,001534
-0,000776
0,000730
-0,000542
-0,001302
-0,000440
0,000919
-0,000024
-0,001429
-0,001452
-0,000756
0,001068
0,001195
0,001474
0,000209
0,000661
0,000795
0,001810
0,001080
0,000134
-0,000705
-0,000927
-0,000160
0,000926
0,001158
-0,000613
-0,000177
-0,000944
-0,000143
-0,001025
-0,001321
-0,000833
-0,000584
-0,000174
-0,001219
0,000270
0,000099
0,000555
0,000881
-0,000958
-0,001215
-0,000825
0,000436
0,003009
0,001584
0,002219
0,001240
0,001573
0,001844
0,002132
0,001922
0,003750
0,002282
0,000635
0,001104
0,000780
0,000074
0,000706
0,002227
0,001854
0,001687
0,001096
0,003006
0,001369
0,002840
0,001894
0,001511
0,001529
0,000588
-0,000056
-0,000234
-0,000085
0,001132
-0,000154
-0,001391
-0,001119
-0,001224
-0,000135
-0,000599
-0,001643
-0,002215
-0,000303
-0,002425
-0,003368
-0,002210
-0,002207
-0,002620
-0,001326
-0,002057
-0,001712
-0,001216
-0,001015
-0,002029
-0,004672
-0,003863
-0,002750
-0,000780
-0,000194
-0,002099
-0,002801
-0,001304
-0,001550
-0,000805
-0,000453
-0,000353
0,000803
-0,000217
-0,001426
0,000553
0,001061
-0,000111
-0,000832
-0,000507
-0,001661
-0,000903
-0,001790
-0,000359
-0,000332
0,000394
-0,001074
0,000190
-0,002184
-0,002088
0,000065
-0,000652
-0,001789
-0,000678
-0,000895
-0,000726
-0,002287
-0,000004
0,000964
0,001213
-0,001986
-0,002260
-0,002695
0,001321
0,002146
-0,000239
-0,000514
0,000094
-0,001484
-0,001498
-0,000182
-0,001199
0,000886
0,000002
0,000331
-0,000339
-0,001209
-0,000942
-0,000708
0,000842
-0,000229
-0,000453
0,000930
0,000727
0,004344
0,004539
0,003105
0,003437
0,001799
0,002690
0,003693
0,002753
0,000609
0,003284
0,004609
0,004393
0,005890
0,005794
0,006314
0,005361
0,004971
0,003906
0,003530
0,003390
0,002173
0,004284
0,003796
0,003564
0,004737
0,003223
0,002380
0,002986
0,000674
0,001145
0,001040
0,002426
0,000343
-0,002409
-0,000957
0,000937
0,002279
0,001455
-0,000552
0,000033
-0,000336
0,000762
-0,001013
-0,000984
-0,001447
-0,001391
-0,001302
0,000510
0,001214
0,000329
0,000544
-0,000497
0,000359
-0,000614
0,001408
0,001157
0,000574
-0,001286
-0,000771
0,000918
0,000069
0,000305
-0,001232
-0,002546
-0,004338
-0,003059
-0,002387
-0,001123
-0,000936
-0,000305
-0,000201
-0,000763
-0,001611
-0,001936
-0,000280
-0,000328
0,001801
-0,000707
-0,002346
-0,001814
-0,001045
-0,001263
-0,003728
-0,004658
-0,003195
-0,001531
-0,000343
0,000001
-0,001899
-0,003634
-0,004644
-0,002775
-0,002893
-0,003075
-0,004990
-0,005141
-0,003070
-0,004821
-0,004401
-0,001732
0,000093
-0,002348
-0,001106
-0,004274
-0,002070
-0,002697
0,000542
0,000253
-0,003205
-0,005070
-0,004337
-0,000507
-0,003042
-0,002222
-0,001274
0,000869
0,003152
0,000181
-0,000136
-0,001637
-0,001773
-0,002281
-0,000489
0,000634
-0,000366
-0,000659
-0,000936
0,000713
0,002311
-0,000136
-0,000244
0,001464
0,000268
-0,000014
0,000901
-0,000544
-0,001680
-0,000304
-0,001392
-0,000461
0,000192
0,000346
0,000181
-0,000366
-0,000040
0,002328
0,000554
0,001547
0,000046
-0,000047
0,000288
0,000601
0,000878
0,001268
0,003225
0,003101
0,004121
0,002254
0,002955
0,001474
0,001213
0,001598
0,001573
0,004290
0,005206
0,003503
0,000573
0,000335
0,003299
0,004225
0,004951
0,004429
0,003460
-0,000733
-0,000504
0,003557
0,004701
0,006330
0,008430
0,005265
0,001946
0,002122
0,004365
0,004285
0,002607
0,004788
0,002224
-0,000691
0,000182
0,000740
0,001567
-0,001341
-0,000906
0,000106
0,001136
-0,000596
0,000709
0,001511
0,001319
-0,001408
-0,002514
-0,004888
-0,004066
-0,002527
-0,002891
-0,002610
-0,001386
-0,001246
-0,004581
-0,004303
-0,002332
-0,002690
-0,003773
-0,005085
-0,002187
-0,001405
-0,000499
0,000146
0,000917
-0,000731
-0,003354
-0,001772
-0,002171
-0,000884
0,000290
-0,002970
-0,001897
0,001370
0,001591
0,000834
-0,002115
-0,001415
-0,002634
-0,001914
-0,000828
-0,002567
-0,001909
0,000262
0,001765
0,000982
-0,001599
-0,000621
-0,003617
-0,000951
0,000329
0,002994
-0,000326
-0,000519
0,001425
-0,000244
0,001303
0,000653
-0,000725
-0,000871
0,000920
0,001313
0,001683
0,000280
0,002251
0,002802
0,005003
0,004315
0,003931
0,003661
0,001120
0,005193
0,007452
0,005739
0,005741
0,004202
0,002369
0,000680
0,001480
0,003913
0,005009
0,006079
0,001453
-0,001762
-0,003176
0,001451
0,005461
0,005534
-0,000071
-0,005485
-0,004018
-0,002618
0,003004
0,002820
-0,000138
-0,002687
-0,003585
0,000278
0,002396
-0,001458
-0,002796
-0,003315
-0,002570
-0,002863
-0,003789
-0,003220
-0,003302
-0,003491
-0,002367
-0,002559
-0,003962
-0,003149
-0,000613
-0,002839
-0,004896
-0,002324
-0,003578
-0,006827
-0,003988
-0,003839
-0,004915
-0,007072
-0,005377
-0,004711
-0,005024
-0,003277
-0,003526
-0,005123
-0,002902
-0,001501
-0,002998
-0,005674
-0,008431
-0,007503
-0,004422
-0,008513
-0,006404
-0,003593
-0,005515
-0,007026
-0,004422
-0,004468
-0,003967
-0,012240
-0,003005
-0,001299
-0,002028
-0,003918
-0,000367
-0,001928
-0,000256
-0,003889
-0,004591
-0,004654
-0,001063
0,002256
0,002864
0,000199
0,001709
0,001190
-0,000672
0,000608
0,002994
0,001375
0,004527
0,004189
0,007292
0,008739
0,006943
0,005668
0,005357
0,008170
0,008400
0,009817
0,010500
0,009554
0,010835
0,012008
0,012800
0,011527
0,014057
0,010405
0,007416
0,007664
0,008819
0,010433
0,009818
0,010230
0,008697
0,008417
0,011851
0,009784
0,010681
0,009683
0,008968
0,009073
0,008067
0,006843
0,006635
0,005451
0,002849
0,000062
0,000269
0,000557
0,001606
-0,000454
0,001521
-0,000961
-0,003049
-0,003392
-0,000511
-0,003652
-0,003339
-0,004540
-0,007111
-0,004796
-0,004030
-0,002526
-0,000111
-0,001414
-0,003404
-0,007211
-0,004629
-0,004639
-0,000511
0,000113
-0,000793
-0,003259
-0,001590
-0,000875
-0,001370
-0,000213
0,002515
0,004055
-0,000606
-0,002855
-0,005321
-0,007273
-0,007408
-0,004091
-0,006193
-0,005281
-0,003303
-0,004036
-0,004090
-0,006390
-0,005926
-0,008082
-0,007252
-0,007318
-0,007139
-0,009002
-0,010986
-0,012857
-0,014264
-0,013311
-0,009946
-0,008204
-0,010841
-0,009096
-0,009330
-0,006473
-0,007118
-0,008764
-0,009713
-0,011620
-0,010941
-0,007797
-0,006542
-0,008520
-0,005813
-0,004975
-0,002384
-0,002237
-0,002830
-0,003823
-0,004903
-0,003894
-0,002575
0,000369
-0,002750
-0,002188
-0,001224
-0,000704
0,003168
0,005412
0,006293
0,002638
0,001580
0,000500
0,000865
0,004310
0,005662
0,006792
0,003990
-0,000612
-0,003291
-0,002266
0,002377
0,004125
0,005915
0,006156
0,005962
0,005133
0,002348
0,000264
0,001770
0,001542
0,005099
0,005013
0,002802
-0,001000
0,003518
0,006294
0,004990
0,002631
0,004006
0,002519
0,007579
0,010709
0,011442
0,008291
0,007282
0,011732
0,012210
0,008913
0,007573
0,005698
0,005198
0,005365
0,007191
0,006606
0,008812
0,009740
0,013614
0,008986
0,005507
0,004276
0,005521
0,005934
0,006725
0,007528
0,003476
-0,001678
0,000065
0,002229
